,sch9/wt,ras2/wt,tor1/wt,centroid
4275,-0.2507478,-0.05315637,-0.2381397,2.0
4276,-0.1015004,-0.1984191,-0.1749833,2.0
4277,-0.5049685,-0.9081731,-0.4852084,1.0
4278,-0.08696668,0.878308,0.1885761,5.0
4279,-0.3618449,-0.3836108,-0.3603781,1.0
4280,0.5690581,0.6908406,0.5568646,0.0
4281,0.1968785,-0.2601008,0.4027347,2.0
4282,0.6266548,0.3356737,0.5216426,5.0
4283,0.398416,0.1412711,0.1599667,5.0
4284,-0.3634631,-0.9470808,-0.5410886,1.0
4285,0.189122,0.380841,-0.1545466,5.0
4286,-0.9723953,-1.420954,-1.121902,3.0
4287,-0.02306881,-0.2894424,-0.02140991,2.0
4288,0.2811189,0.01903903,0.2307305,5.0
4289,-0.3255747,-0.2992226,-0.2955123,1.0
4290,-0.6548003,-0.8526474,-0.3295161,1.0
4291,-0.3381298,-0.544138,-0.5793353,1.0
4292,0.1345913,-0.2437431,-0.1030893,2.0
4293,0.1983613,-0.1640452,0.2673786,2.0
4294,0.7241635,0.9516047,0.3141943,0.0
4295,0.3542574,0.08858875,0.2457766,5.0
4296,0.354271,0.4845752,0.4142319,5.0
4297,0.262696,0.2614735,0.1475964,5.0
4298,-0.291603,-0.8429634,-0.02880055,1.0
4299,0.2367379,-0.00851406,0.08886693,2.0
4300,0.4926932,0.7630073,0.3420543,0.0
4301,-0.07201767,0.2046882,0.0522761,2.0
4302,0.7962784,0.3628276,0.7327374,0.0
4303,-0.07142496,-0.2315536,0.02619208,2.0
4304,-0.346638,-0.05465447,-0.7257091,1.0
4305,0.3857214,0.7020215,0.2545792,0.0
4306,-0.3575536,-0.8253985,-0.2925635,1.0
4307,-0.4380077,-0.8530334,-0.6566254,3.0
4308,-0.05431722,-0.2597663,-0.1906966,2.0
4309,-0.1999788,-0.5045834,0.6437965,2.0
4310,0.6626059,2.090695,0.8398904,4.0
4311,-0.04349557,0.05461316,-0.2248312,2.0
4312,-0.1114016,-0.02316053,-0.1704816,2.0
4313,0.206911,0.0264075,-0.1299988,2.0
4314,0.07825084,0.7272376,0.1840399,5.0
4315,-0.4724806,-1.326578,-0.2225544,3.0
4316,-0.1290043,0.2698592,0.3136695,5.0
4317,0.3387603,-0.2823669,0.07661818,2.0
4318,-0.4509183,-0.8440171,-0.3928237,1.0
4319,0.4322701,0.4655589,0.3016282,5.0
4320,0.01581524,0.1393474,0.0802674,2.0
4321,0.2222728,-1.048145,-0.2319905,1.0
4322,-0.4927805,-0.3116685,-0.2083758,1.0
4323,-0.9196577,-0.3702352,-0.1167609,1.0
4324,-1.295253,0.8342514,0.1588441,2.0
4325,-0.3601196,-1.30011,-0.5517869,3.0
4326,0.6644608,0.5645065,0.4562945,0.0
4327,0.8596008,2.569159,0.4831291,4.0
4328,-0.3041401,-0.450563,-0.1225796,1.0
4329,-0.2091828,-0.4546784,-0.2787382,1.0
4330,0.6037156,0.8811728,0.6758704,0.0
4331,-0.0552057,0.000900784,-0.109585,2.0
4332,-1.023382,-1.434977,-0.9647514,3.0
4333,-0.3983445,-0.7207849,-0.1152903,1.0
4334,0.6276609,0.4965398,0.7003902,0.0
4335,0.2323389,0.3103391,0.1266027,5.0
4336,-0.8069085,-0.6524047,0.1349687,1.0
4337,-0.5924009,-0.1659309,-0.4114231,1.0
4338,-0.3892957,-0.02874136,-0.3437924,2.0
4339,0.5101577,0.926278,0.6660868,0.0
4340,-0.5125867,-1.019567,-0.6661894,3.0
4341,-0.01707021,-0.1803584,0.1221366,2.0
4342,0.2171094,-0.4618124,-0.115905,2.0
4343,-0.06098068,0.1727761,0.03365101,2.0
4344,1.036762,-0.1175563,0.537968,5.0
4345,-0.7578015,-0.7457952,-0.9412319,3.0
4346,-0.6653026,-0.6962843,-0.488472,1.0
4347,-0.4245866,-0.7330697,-0.481569,1.0
4348,0.2645195,1.368685,0.3027493,0.0
4349,-0.4571141,-0.1025646,-0.3029662,2.0
4350,0.3111279,0.8461456,0.3468298,0.0
4351,-0.4661148,-0.1423862,-0.08707528,2.0
4352,-0.1149228,-0.6973751,-0.3539204,1.0
4353,-1.691951,-1.946518,-1.579406,3.0
4354,-0.06477177,-0.3718107,-0.06069811,2.0
4355,-0.2565425,-0.5907526,-0.02424752,1.0
4356,-0.2677084,0.1337503,-0.2438207,2.0
4357,-0.1368379,0.2181431,0.06045316,2.0
4358,-0.07268545,-0.2373149,-0.2124206,2.0
4359,0.05637686,-0.2636124,-0.232015,2.0
4360,-0.1150849,-0.08132981,-0.1618124,2.0
4361,-0.2312968,-0.4929614,-0.09415736,1.0
4362,-0.2897883,-0.7973107,-0.4856578,1.0
4363,0.3074476,0.3076987,0.5593017,5.0
4364,-0.211633,-0.4896838,-0.2901161,1.0
4365,0.4728011,0.01227401,0.09053104,5.0
4366,-0.14725,0.1618838,-0.08437205,2.0
4367,-0.2319367,-0.2696963,0.04316053,2.0
4368,-0.1112271,0.3609959,0.3226131,5.0
4369,-0.2762206,0.3441065,0.2505843,5.0
4370,0.04104126,-0.7002509,-0.377183,1.0
4371,-0.0822793,-0.2443353,-0.09395798,2.0
4372,-0.238546,0.08276746,-0.3333584,2.0
4373,-0.1790525,-0.80542,-0.2688422,1.0
4374,-0.2654908,-0.03854508,0.08550609,2.0
4375,-0.1718429,-0.2780436,-0.2507979,2.0
4376,-0.4385282,-0.4212504,-0.5417569,1.0
4377,-0.1122575,-0.8247275,-0.2594163,1.0
4378,-0.1380976,-0.02622687,-0.1305574,2.0
4379,-0.06515694,-0.3554607,0.1897786,2.0
4380,0.3097706,1.280657,0.5834104,0.0
4381,-0.4681096,-1.028031,-0.5402438,3.0
4382,-0.2531957,-0.2512061,-0.3707733,1.0
4383,-0.4954241,-0.04499494,-0.01860394,2.0
4384,0.1086966,0.01318085,0.01004567,2.0
4385,0.5604624,0.3938605,0.4641207,5.0
4386,1.013489,1.418362,0.6763531,0.0
4387,-0.04304386,0.4416337,0.6153726,5.0
4388,0.5014905,0.6954045,0.4572933,0.0
4389,0.03536128,0.4688143,0.08659115,5.0
4390,-0.02172345,-0.2131772,-0.354364,2.0
4391,0.5389918,0.836159,0.703977,0.0
4392,-0.3256833,-0.1493539,-0.2648288,2.0
4393,0.1816781,0.09267123,0.1596877,5.0
4394,0.1870875,0.03854793,0.3440929,5.0
4395,-0.06832176,-0.2560533,-0.3302536,2.0
4396,0.007453985,0.1358926,-0.06483007,2.0
4397,-0.02002451,-0.2917277,-0.3041001,2.0
4398,-0.1405911,-0.5318129,-0.2521204,1.0
4399,-0.555239,-0.5694113,0.1191478,1.0
4400,0.3209766,0.4029745,0.3121694,5.0
4401,-0.4412258,-0.975868,-0.1451743,1.0
4402,-0.2657839,-0.1224453,-0.453235,2.0
4403,-0.2910804,-0.6706366,-0.3550547,1.0
4404,-0.1653579,-0.4944134,-0.04471021,1.0
4405,-0.392,-0.04014891,-0.3030391,2.0
4406,-0.166469,-0.4548763,0.09612518,2.0
4407,-0.5690059,-0.7361362,-0.703483,3.0
4408,0.1965926,0.4577863,0.5403089,5.0
4409,-0.1737869,-0.787245,-0.1109356,1.0
4410,-0.5174528,-1.270276,-0.4806288,3.0
4411,-0.01674536,-0.2490105,0.000331023,2.0
4412,0.3226019,0.5126849,0.3500055,5.0
4413,0.3598905,0.8161363,0.5485975,0.0
4414,0.1772801,-0.5964054,0.1610969,2.0
4415,-0.005871723,-0.3709593,-0.2142514,2.0
4416,0.4547343,0.7298777,0.2902747,0.0
4417,0.6250654,-0.1171054,0.5809931,5.0
4418,-0.5731012,-0.9697714,-0.03814422,1.0
4419,0.01324215,0.01221851,-0.04620056,2.0
4420,-0.4259406,-2.899743,0.0463446,3.0
4421,-0.06526827,-0.7346929,-0.2460531,1.0
4422,-0.1757424,-0.7564355,-0.1530303,1.0
4423,-0.7010516,-0.3707108,-0.5798395,1.0
4424,0.2377308,-0.7105834,0.5617378,2.0
4425,-0.274446,-1.129598,-0.5840703,3.0
4426,-0.1286495,-0.4028575,-0.3420835,1.0
4427,0.6180235,0.9317974,0.318809,0.0
4428,-0.000889217,-0.66586,0.004167817,1.0
4429,0.09986894,-0.09667552,-0.05814097,2.0
4430,-0.06740053,-0.4832295,0.02440856,2.0
4431,0.2232483,0.8599811,0.2711244,0.0
4432,0.523424,0.5030953,-0.1500908,5.0
4433,0.0853436,-0.02507623,0.1498533,2.0
4434,0.883444,0.5212437,0.5017671,0.0
4435,-0.08365442,-0.1291686,-0.3309029,2.0
4436,-0.4108049,-0.7639857,-0.5569838,1.0
4437,-0.1986233,-1.063185,-0.2383779,1.0
4438,-0.5959492,-0.7936195,-0.7510398,3.0
4439,-0.2284446,-0.8229855,-0.332741,1.0
4440,-0.8864402,-1.500446,-0.5274716,3.0
4441,-0.04371614,0.01362809,-0.2555102,2.0
4442,-0.1160897,-0.04359485,-0.2300532,2.0
4443,-0.3845926,0.1236498,-0.3698199,2.0
4444,0.3415957,0.766253,0.4930452,0.0
4445,0.4183163,0.3237497,0.3718718,5.0
4446,0.2523643,0.7404068,0.4593996,0.0
4447,-0.798797,-0.902197,-0.284443,3.0
4448,-0.5032177,-0.2432495,-0.005898312,2.0
4449,-0.1174048,0.470789,0.07470504,5.0
4450,-0.5238538,-0.451218,-0.4026902,1.0
4451,-0.06016948,0.1101984,0.05570479,2.0
4452,-0.4831995,-1.011614,-0.000423214,1.0
4453,-0.6509379,0.1733505,-0.167934,2.0
4454,-0.04871004,0.06269269,0.1011167,2.0
4455,-0.1645148,-0.2869321,0.1962274,2.0
4456,-0.6391816,-0.9505735,-0.7255099,3.0
4457,0.3117553,0.2211315,0.2901852,5.0
4458,-0.1318349,-0.7050458,0.2879638,1.0
4459,-0.2076465,-0.6940888,-0.1753829,1.0
4460,0.4788999,1.033298,0.2656321,0.0
4461,-0.1504411,0.5334542,0.1043063,5.0
4462,0.03466941,-0.07562887,-0.2166189,2.0
4463,1.060492,1.328082,1.23361,4.0
4464,0.3331853,0.02853963,-0.1645325,2.0
4465,0.5284928,0.8605895,0.4076232,0.0
4466,-0.6652927,-0.8510593,-0.3563735,1.0
4467,0.3507553,0.2453944,0.3308809,5.0
4468,-0.4094715,-0.5121358,-0.2055714,1.0
4469,-0.5472856,-0.8350356,-0.417658,1.0
4470,0.3078032,-0.02031862,0.235807,5.0
4471,-0.2607076,-0.4585621,-0.08928184,1.0
4472,0.1147305,-0.387701,-0.2933614,2.0
4473,-0.6923461,-0.9175584,-0.7011027,3.0
4474,-0.02605388,-0.2251285,-0.1224384,2.0
4475,-0.1035081,-0.8039706,-0.009754792,1.0
4476,0.02292444,-0.2742672,-0.2794785,2.0
4477,0.35651,0.5387335,0.2419487,5.0
4478,0.1523322,0.2779708,0.04633235,5.0
4479,-0.3286618,-0.6731218,-0.2591989,1.0
4480,-0.05845138,0.2192396,0.0895634,5.0
4481,0.5182158,0.05740578,0.2820488,5.0
4482,-0.08832,-0.4929655,-0.1333183,1.0
4483,0.5197508,0.4423128,0.2889394,5.0
4484,-0.2040618,-0.7046694,-0.3205131,1.0
4485,0.08805907,-0.1583588,0.1623323,2.0
4486,-0.4052415,0.2927705,0.1675139,2.0
4487,-1.044702,-0.2330561,-0.5191443,1.0
4488,0.5720961,0.4027889,0.2563621,5.0
4489,-0.06678341,-0.8764949,0.1209551,1.0
4490,-0.6579135,-0.4124832,-0.4837417,1.0
4491,-0.3588593,-0.3479307,-0.6090166,1.0
4492,-0.8860172,-1.564456,-0.8693071,3.0
4493,0.3813594,0.1141675,0.4464228,5.0
4494,-0.2155086,-1.145601,-0.5099048,1.0
4495,-0.9185143,-1.446107,-0.5015951,3.0
4496,-0.3609519,-0.2225765,-0.6096582,1.0
4497,0.2980278,0.4037713,0.06107368,5.0
4498,-0.07975435,-0.1879283,-0.4762584,2.0
4499,-0.1305028,-0.5511228,-0.6223569,1.0
4500,0.7533898,0.7843286,0.6267514,0.0
4501,-0.2858359,-0.3566003,-0.09064143,1.0
4502,-0.1660946,-0.417249,-0.2861357,1.0
4503,0.004869498,0.1080636,-0.1534238,2.0
4504,-0.2000457,-0.01993777,-0.1361527,2.0
4505,0.5046768,0.01999183,0.1204274,5.0
4506,-0.1356128,-0.7016545,-0.5231994,1.0
4507,-0.1974768,0.04446972,-0.03791838,2.0
4508,0.2449579,0.322024,0.09223436,5.0
4509,-0.3529027,-0.09828654,-0.04318355,2.0
4510,-0.0353696,-0.04487083,-0.1814604,2.0
4511,-0.1454282,-0.7409636,-0.1867441,1.0
4512,0.2314473,0.636914,0.4888189,5.0
4513,-0.3833484,-1.269843,-0.9571484,3.0
4514,0.2584522,0.8120845,0.6053608,0.0
4515,0.05994109,-0.2440972,-0.2092437,2.0
4516,-0.3151386,-0.5223366,0.04383281,1.0
4517,-0.557817,-0.6369324,-0.4874376,1.0
4518,0.2624541,-0.1622615,0.1813995,2.0
4519,0.2205653,0.2633546,0.2403216,5.0
4520,0.04956309,0.308935,0.2356375,5.0
4521,-0.6014311,-0.3182919,-0.3894479,1.0
4522,0.2626566,0.1264288,0.2491942,5.0
4523,-0.6230442,-0.958638,-0.523132,3.0
4524,0.4368139,0.2818438,0.6230575,5.0
4525,-0.5204629,-1.014327,0.044723,1.0
4526,0.1895858,0.2195384,0.03826462,5.0
4527,0.05591709,0.05299336,0.1304819,2.0
4528,0.3633944,0.02057035,0.3819175,5.0
4529,0.3365966,0.6253819,0.3393559,5.0
4530,0.08891461,0.04303185,-0.1263293,2.0
4531,0.04797916,-0.1683644,-0.2190102,2.0
4532,-0.2854833,0.05704037,0.1200144,2.0
4533,0.1231508,-0.5498326,-0.03226134,2.0
4534,-0.01958267,-0.6567318,-0.1778898,1.0
4535,-0.5330019,-0.8625539,-0.7048171,3.0
4536,-0.6387117,-1.20737,-0.3999903,3.0
4537,-0.1936687,-1.071916,-0.748028,3.0
4538,0.7962263,0.7795859,0.5264642,0.0
4539,-0.1620153,-0.4018841,-0.4090526,1.0
4540,0.02165474,-0.7187419,-0.1754157,1.0
4541,-0.4525994,-1.002574,-0.4354378,1.0
4542,-0.05837227,-0.361563,-0.4617183,1.0
4543,-0.05667979,-0.3758217,-0.07667091,2.0
4544,-0.02475888,0.06258381,-0.1366056,2.0
4545,0.4214603,0.5952893,0.3345309,5.0
4546,0.02725693,0.3732999,0.214599,5.0
4547,-0.05268324,0.1279804,-0.01349655,2.0
4548,-0.3318822,-0.2166796,-0.3133996,1.0
4549,0.09171009,-0.1994452,-0.1503005,2.0
4550,-0.1417836,-0.6570066,-0.38585,1.0
4551,-0.2129265,-0.306067,-0.1234826,2.0
4552,0.1577,0.09066493,-0.1054875,2.0
4553,0.1037399,0.3148507,0.3677051,5.0
4554,-0.2648038,-0.3953877,-0.4045916,1.0
4555,0.4916016,0.9102405,0.1874741,0.0
4556,0.02292707,0.5660971,0.1357003,5.0
4557,0.04104124,-0.07553618,0.2268132,2.0
4558,0.01200115,0.3146128,0.1786491,5.0
4559,-1.082652,-1.108568,-0.9546964,3.0
4560,0.2048655,-0.002449432,0.1212057,2.0
4561,0.3300068,0.8223566,0.3722097,0.0
4562,-0.344516,-1.014863,-0.4583819,1.0
4563,-0.3112052,0.1569016,-0.1287378,2.0
4564,0.08358142,-0.1893704,0.385821,2.0
4565,-0.472299,-0.7334577,-0.2203745,1.0
4566,0.05382703,0.2559999,0.4665235,5.0
4567,-0.2543899,-0.2004154,-0.04096022,2.0
4568,0.2722214,0.3620862,0.000642902,5.0
4569,0.5180421,-0.07846583,0.8262312,5.0
4570,-0.02648547,0.3253044,-0.1346019,2.0
4571,0.6290617,0.691849,0.2325945,0.0
4572,-0.2499919,-0.6856307,0.1739703,1.0
4573,-0.1253594,-0.7314889,-0.3776606,1.0
4574,-0.1696366,-0.1750518,-0.3805927,2.0
4575,-0.3154573,0.4560574,-0.2839103,2.0
4576,0.530475,-0.08417575,0.3638565,5.0
4577,0.02317274,-0.4851884,-0.0816037,2.0
4578,-0.1155197,-0.8997939,-0.0818566,1.0
4579,0.1422425,0.129028,0.4477589,5.0
4580,0.0699523,0.2459598,0.5360158,5.0
4581,-0.03460358,0.5525772,-0.09191144,5.0
4582,-0.2126304,0.7485319,-0.2590239,5.0
4583,0.7694913,1.683614,0.7418652,4.0
4584,0.654833,0.7582857,0.5774173,0.0
4585,0.1075142,0.1719258,0.042441,5.0
4586,0.608867,0.8980458,0.8882363,0.0
4587,0.4401552,0.6272682,0.4638433,0.0
4588,0.3633479,-0.1050954,0.1036237,2.0
4589,-0.5648363,0.3408868,0.9250035,5.0
4590,-0.8232292,-1.444195,-0.817127,3.0
4591,-0.07950325,-0.3632428,0.1003875,2.0
4592,-0.2001315,-0.491742,-0.2959629,1.0
4593,0.5841248,0.8600289,0.5156657,0.0
4594,0.3003205,-0.1652121,1.322127,5.0
4595,-0.2019856,-0.5266259,-0.03320807,1.0
4596,-0.0302033,0.2850261,0.03988275,5.0
4597,-0.2398094,-0.4056807,-0.06471136,1.0
4598,0.1108573,-0.2680942,-0.1017438,2.0
4599,0.3501823,-0.4169644,0.1000558,2.0
4600,-0.9531277,-1.715653,-1.181386,3.0
4601,0.03683985,-0.4783448,-0.08624108,2.0
4602,-0.577766,-0.7303138,-0.6893687,3.0
4603,-0.7964081,-0.8527278,-0.8471168,3.0
4604,-0.6925848,0.338196,2.348735,0.0
4605,0.6929862,0.911989,0.9814977,0.0
4606,0.2945692,0.07576024,0.3148725,5.0
4607,-0.2010281,-0.8767409,-0.3655139,1.0
4608,-0.04101893,0.1301902,0.03655399,2.0
4609,-0.5351379,-0.6608971,-0.5752066,1.0
4610,0.2639993,0.4278505,0.2492833,5.0
4611,-0.7787966,-1.262895,-0.662544,3.0
4612,0.2565051,0.1380523,0.05678011,5.0
4613,-0.1675574,-0.5792999,-0.1253462,1.0
4614,0.5154587,-0.1465644,0.1141698,5.0
4615,0.01845039,-0.06283902,0.03815999,2.0
4616,0.01052883,-0.1751908,-0.1918028,2.0
4617,-0.1567224,-0.6343421,-0.2556744,1.0
4618,-0.9024305,-1.4472,-0.7692922,3.0
4619,0.433228,0.4497134,0.194524,5.0
4620,-0.01777128,-0.4024802,0.06879151,2.0
4621,-0.3543448,-0.199663,0.07993636,2.0
4622,0.2505737,0.9209163,0.1024556,0.0
4623,-0.1922746,0.4992427,0.2074291,5.0
4624,0.1749007,0.2366634,0.1007152,5.0
4625,0.3585392,-0.009078669,0.289067,5.0
4626,0.03978842,0.2215024,0.2360677,5.0
4627,0.3074952,0.2765999,0.03108347,5.0
4628,-0.5327141,1.102986,1.192073,0.0
4629,-0.1364195,-0.1348169,0.06203343,2.0
4630,-0.6736412,-0.7396955,-0.5976691,3.0
4631,0.004333985,-0.213487,-0.06222169,2.0
4632,0.0431946,0.3973481,0.3801677,5.0
4633,-0.1472048,-0.1271354,-0.2419356,2.0
4634,-0.716373,-0.07501582,-0.5844368,1.0
4635,0.1764471,-0.2656902,0.4830666,2.0
4636,-0.2923226,-0.0635913,-0.244562,2.0
4637,0.3888527,-0.2694346,0.2688384,2.0
4638,-0.1116457,-0.7242002,0.04372918,1.0
4639,0.5095815,0.5973386,0.3308485,0.0
4640,-0.07056534,0.2382669,0.2733737,5.0
4641,0.4577764,0.1952106,0.4795771,5.0
4642,0.249292,0.2214817,0.0862766,5.0
4643,-0.4926574,0.1009468,-0.3803998,2.0
4644,0.2360689,1.073591,0.3779691,0.0
4645,0.1351648,0.4904372,0.1139662,5.0
4646,-0.02952628,-0.3294527,-0.152733,2.0
4647,-0.6691636,-1.066684,-0.4243551,3.0
4648,-0.409757,-0.1766504,-0.4979246,1.0
4649,-0.1312924,-0.599305,-0.3426571,1.0
4650,0.3366904,1.005548,0.2214824,0.0
4651,-0.8854233,-1.192455,-0.9114488,3.0
4652,0.7633498,1.014427,0.6583633,0.0
4653,-1.538298,-1.71123,-1.011548,3.0
4654,-0.2763152,-0.7566526,-0.4468708,1.0
4655,-0.5763721,-0.5058782,-0.2297669,1.0
4656,0.1110403,-0.09244879,0.05875367,2.0
4657,0.45498,0.3267929,0.1393918,5.0
4658,0.4876314,0.3403386,0.29324,5.0
4659,-0.3686784,-0.4284905,-0.236995,1.0
4660,0.5326776,1.80631,0.6151171,0.0
4661,0.06645268,-0.3998996,0.02557583,2.0
4662,-0.2463279,-0.3799093,0.05490914,2.0
4663,-0.1015874,0.02841084,-0.08586363,2.0
4664,0.1688544,0.06478304,-0.1417187,2.0
4665,0.3368693,0.5486129,0.1204012,5.0
4666,0.3829007,0.4292346,0.4198637,5.0
4667,0.4721202,0.1429085,0.2696716,5.0
4668,-0.352845,-0.3875728,-0.3564547,1.0
4669,-1.033604,-1.648266,-1.074135,3.0
4670,-0.009878365,0.3502009,0.04131618,5.0
4671,0.5412084,0.609508,0.09011597,5.0
4672,-0.9645036,-0.658004,-0.8845055,3.0
4673,-0.4386728,0.4661272,-0.2115461,2.0
4674,-0.6918378,0.2814707,-0.1735015,2.0
4675,0.4518141,1.413715,0.479038,0.0
4676,-0.7886421,-1.300144,-0.6965482,3.0
4677,0.1187563,0.2825746,0.133356,5.0
4678,-0.06903,-0.3315669,-0.2288603,2.0
4679,0.3247906,0.4309013,0.2215833,5.0
4680,-0.2855653,-0.7016792,-0.2024178,1.0
4681,0.9274104,1.258082,1.318198,4.0
4682,-0.3816051,-0.867049,-0.7209032,3.0
4683,0.2069764,0.3457103,-0.05013303,5.0
4684,0.06021703,0.2176833,0.01132054,5.0
4685,0.04733027,-0.06973156,0.09586644,2.0
4686,-0.2640956,0.3985172,-0.01176686,2.0
4687,0.093338,0.5388002,-0.2301782,5.0
4688,1.00099,0.9949018,0.996169,0.0
4689,0.8290668,0.8964988,0.3154968,0.0
4690,0.8455085,0.7025379,0.5890664,0.0
4691,-0.7962742,-0.2012925,-0.432582,1.0
4692,0.1396392,0.5304506,0.1032954,5.0
4693,-0.6848821,1.467986,-0.1134568,5.0
4694,0.03253881,-0.01876919,-0.1645986,2.0
4695,-0.8790846,0.357958,0.3536521,2.0
4696,0.6646828,1.213089,0.8473225,0.0
4697,0.3045496,0.72682,0.006839557,5.0
4698,-0.7258488,0.2596424,1.046094,5.0
4699,0.558035,-0.1657021,-0.1959185,2.0
4700,0.4062828,-0.5154481,-0.3934683,2.0
4701,0.183683,1.230063,0.1890581,0.0
4702,0.9546795,2.277484,0.6254115,4.0
4703,0.01779623,0.8553657,0.1954157,5.0
4704,-0.5368973,-0.001337538,0.07365335,2.0
4705,0.09150602,0.3836562,0.01279084,5.0
4706,0.02925192,0.4597332,0.2700946,5.0
4707,-0.1079397,0.1297182,-0.004850583,2.0
4708,0.2936162,1.160662,0.3724834,0.0
4709,-0.3072077,0.1648948,-0.2494864,2.0
4710,-0.03149158,-0.6790827,-0.05821899,1.0
4711,0.3058012,0.1637331,0.3722085,5.0
4712,-0.04601773,-0.7526201,-0.4346184,1.0
4713,-0.04273759,0.2009749,0.8008729,5.0
4714,-0.09351558,0.4027828,0.2530932,5.0
4715,-1.245178,-1.034685,-0.9121413,3.0
4716,-0.2741679,-0.6925912,-0.7958615,1.0
4717,0.493158,0.780984,-0.1523448,5.0
4718,-0.2116052,-0.3449663,-0.2450061,1.0
4719,-0.01968822,-0.4205234,-0.08653082,2.0
4720,-0.2318731,0.4252501,0.3518227,5.0
4721,-0.6908417,-0.25852,0.7348843,2.0
4722,0.134716,-0.1411018,0.04308207,2.0
4723,0.2111797,-0.84655,0.1894945,1.0
4724,0.1927917,-0.01841507,0.4027608,5.0
4725,0.07803044,-0.4921297,0.4427426,2.0
4726,0.939163,0.6030621,-0.3499906,5.0
4727,0.09689469,0.1226111,0.03331984,2.0
4728,0.3505759,-0.167341,0.3515457,5.0
4729,0.2953894,-0.3655058,-0.02259116,2.0
4730,-0.4233821,-0.2631931,-0.1799319,1.0
4731,-0.7974941,-1.13682,-0.935335,3.0
4732,0.4382535,0.5416854,0.266666,5.0
4733,0.007215324,0.2089724,0.1143792,5.0
4734,0.2824576,-0.02893992,0.4167501,5.0
4735,-0.4656254,-1.107985,-0.8708647,3.0
4736,-0.7094154,-0.9335012,-0.7604358,3.0
4737,-0.7338612,-0.8914885,-0.6403947,3.0
4738,0.2322252,0.4027795,0.3146733,5.0
4739,-0.2984942,-0.02188827,-0.1783623,2.0
4740,0.3107467,0.2457647,0.7974762,5.0
4741,-0.6243861,-0.5419867,-0.5297726,1.0
4742,0.1555727,0.2443116,0.1180928,5.0
4743,-0.806282,-1.269297,-0.9252655,3.0
4744,0.5634435,1.047353,0.9992886,0.0
4745,-0.02724852,-0.3860076,0.04552547,2.0
4746,0.877809,1.100235,1.034137,0.0
4747,0.6674408,0.5333686,0.6408328,0.0
4748,0.09023967,-0.03973172,-0.1317039,2.0
4749,-0.1870473,0.3453349,-0.1854691,2.0
4750,-0.2760837,-0.6040227,-0.07976033,1.0
4751,-0.06372301,-0.4794112,0.0976028,2.0
4752,-0.1863489,-0.5437079,-0.4784326,1.0
4753,-0.2068102,0.1718496,0.1330677,2.0
4754,-0.01343637,0.4001106,0.2435256,5.0
4755,-0.01345519,-0.3474548,0.007454794,2.0
4756,0.3642264,-0.3576658,0.0832031,2.0
4757,0.03842619,0.6776047,0.3319702,5.0
4758,0.2031329,0.1696181,0.135921,5.0
4759,-0.8837133,-1.324229,-0.5069888,3.0
4760,-0.1393959,-0.5257978,-0.0431625,1.0
4761,0.8017294,0.6195537,0.6662916,0.0
4762,0.1902864,0.3291152,0.01405897,5.0
4763,0.6922213,0.9143898,0.4740244,0.0
4764,-0.3028627,-0.252965,-0.4886794,1.0
4765,0.5052695,1.324212,0.9537755,0.0
4766,0.06949851,-0.2590587,-0.2795773,2.0
4767,0.0159252,0.3472852,0.009725167,5.0
4768,-0.09262865,0.0716477,0.06010632,2.0
4769,0.4007498,0.5216198,0.3101625,5.0
4770,0.1533711,0.5363486,-0.216312,5.0
4771,0.9711779,0.9154714,1.042328,0.0
4772,0.2087668,0.4434472,0.0133807,5.0
4773,-0.3269022,-0.6894247,-0.5768816,1.0
4774,-0.1279745,-0.7169827,-0.4733674,1.0
4775,-0.7597228,-1.107922,-0.7474826,3.0
4776,-0.4300374,-0.6283543,-0.1328674,1.0
4777,0.4992234,-0.3535052,0.4603617,5.0
4778,0.2800169,0.2123056,0.1593922,5.0
4779,1.049297,1.338436,0.9241023,4.0
4780,0.398834,0.8489912,0.4329795,0.0
4781,-0.3658469,-0.7789735,-0.4423205,1.0
4782,-0.0119302,-0.05617744,-0.06130977,2.0
4783,-0.4178998,-0.6518186,-0.4656191,1.0
4784,-0.4017905,-0.7975624,-0.3961703,1.0
4785,-0.1156587,-0.2878408,-0.2915331,2.0
4786,-0.2262579,-0.2687097,-0.1933825,2.0
4787,2.090487,1.393543,1.897419,4.0
4788,0.7331515,0.7782463,0.9149979,0.0
4789,0.2957104,0.7767726,0.201211,5.0
4790,0.4316239,0.4538846,0.4933968,5.0
4791,-0.09934216,-0.2989129,0.1390092,2.0
4792,0.09306647,-0.4401382,0.08129488,2.0
4793,0.5217476,0.07090302,0.3952887,5.0
4794,0.07177785,0.2689662,-0.2171589,2.0
4795,-0.2749332,-0.9072432,-0.287887,1.0
4796,0.3623483,-0.05481611,0.07123118,5.0
4797,0.3810199,0.9759541,0.1285758,0.0
4798,-0.1467614,-0.3209188,0.401256,2.0
4799,0.4633376,0.1870797,0.1075109,5.0
4800,0.366502,0.4305457,0.07267153,5.0
4801,-0.1338861,-0.1394751,0.1296422,2.0
4802,0.352654,0.2279768,0.396742,5.0
4803,-0.5134162,-0.06144586,-0.2943584,2.0
4804,-0.2054329,0.1240922,-0.2233132,2.0
4805,-0.1746349,-0.5298178,-0.2379402,1.0
4806,-0.754229,-0.45078,-0.2079566,1.0
4807,-0.1822341,-0.5593312,0.0821611,1.0
